"Time","data"
0.74,0,-0.00312271,1.21336,0.969476
0.742,0,-0.00181319,1.70597,0.972544
0.744,0,-0.000100733,1.70597,0.972544
0.746,0,0.000604396,1.70597,0.972544
0.748,0,0.00282051,1.70597,0.972544
0.75,0,0.00382784,-1.44531,0.969476
0.752,0,0.00443223,-1.17046,0.969476
0.754,0,0.0052381,-0.982917,0.966408
0.756,0,0.00584249,-0.847187,0.966408
0.758,0,0.00745421,-0.832121,0.96334
0.76,0,0.00826007,-0.832121,0.960272
0.762,0,0.00815934,-0.832121,0.960272
0.764,0,0.00987179,-0.832121,0.957204
0.766,0,0.0100733,-0.832121,0.954136
0.768,0,0.0107784,-0.920089,0.948
0.77,0,0.0109799,-0.920089,0.944932
0.772,0,0.0118864,-0.920089,0.941864
0.774,0,0.0122894,-1.5978,0.938796
0.776,0,0.0130952,-1.5978,0.935728
0.778,0,0.0132967,-1.5978,0.929592
0.78,0,0.0136996,-1.92671,0.926524
0.782,0,0.0145055,-1.92671,0.920388
0.784,0,0.014304,-1.92671,0.917321
0.786,0,0.0153114,-2.15293,0.911185
0.788,0,0.0145055,-2.15293,0.908117
0.79,0,0.0156136,-2.33725,0.901981
0.792,0,0.015815,-2.33725,0.898913
0.794,0,0.0161172,-2.33725,0.892777
0.796,0,0.0164194,-2.47532,0.886641
0.798,0,0.0167216,-2.47532,0.883573
0.8,0,0.0169231,-2.60043,0.877437
0.802,0,0.017326,-2.60043,0.871301
0.804,0,0.0170238,-2.70556,0.865165
0.806,0,0.0175275,-2.70556,0.859029
0.808,0,0.0186355,-2.78401,0.852893
0.81,0,0.0178297,-2.78401,0.849825
0.812,0,0.0183333,-2.78401,0.843689
0.814,0,0.0176282,-2.86047,0.837554
0.816,0,0.0185348,-2.86047,0.831418
0.818,0,0.017326,-2.90388,0.825282
0.82,0,0.0183333,-2.90388,0.819146
0.822,0,0.0179304,-2.95759,0.81301
0.824,0,0.0181319,-2.95759,0.806874
0.826,0,0.0185348,-2.97402,0.800738
0.828,0,0.0187363,-2.97402,0.794602
0.83,0,0.0185348,-2.98002,0.788466
0.832,0,0.0184341,-2.98002,0.78233
